Parti,Cumle,PozSkor,NegSkor,algoritma_kod
CHP_IYI_Ortak,•  Üniversitelerin liselere dönük girişimcilik ve teknoloji kuluçka merkezleri açmalarını des­ tekleyeceğiz.,0,0,nötr
CHP_IYI_Ortak,"•  Üniversitelerimizin başka ülkelerde dijital veya fiziki kampüs açmalarını teşvik edecek, öğ­ renci değişim programlarını destekleyeceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Öğretmenlerin dijital içerik, interaktif ders ve akıllı tahta içeriği hazırlama gibi yeterliliklerini  geliştirecek, bilişim teknolojileri dahil meslek içi eğitimlerine ağırlık vereceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Özel eğitimde yardımcı teknolojileri; özel gereksinimi olan bireylerin öğretimini bireyselleş­ tirmek, bağımsızlıklarını artırmak ve yaşam kalitelerini yükseltmek amacıyla kullanacağız.",0,0,nötr
CHP_IYI_Ortak,"•  Sanayinin ihtiyacını karşılamak ve gelecek teknolojilere hazırlık yapmak için hayat boyu  eğitim programlarını teşvik edecek, kısa ve orta döngülü teknolojilere hazırlık yapılmasını  sağlayacağız.",0,0,nötr
CHP_IYI_Ortak,"•  Sosyal yardıma muhtaç ailelerin belirlenmesi, sağlanacak sosyal yardım türlerinin ve mik­ tarının tespitinde blok zincir ve yapay zeka teknolojilerinden en üst düzeyde yararlanacağız.",0,0,nötr
CHP_IYI_Ortak,"•  Eğitim, bilinçlendirme, yerinde ve etkili denetim, sivil toplum örgütleriyle iş birliği, yasal  teşvikler, teknolojik imkanlar ve veri entegrasyonları yoluyla kayıt dışı istihdamla mücadele  edeceğiz.",0,0,nötr
CHP_IYI_Ortak,•  Dijital platformlarda kendi hesabına çalışanlarla ilgili hususlarda AB’nin “Platform Çalışma  Direktifi”ni ve AB Komisyonu’nun ilgili rehberini esas alacağız.,0,0,nötr
CHP_IYI_Ortak,•  Ülkemizin bilimsel ve teknolojik gelişmesine katkı sağlayacak nitelikli yabancı işgücünün  çalışma izinlerini kolaylaştıracağız.,1,0,pozitif
CHP_IYI_Ortak,"•  İş yeri müfettişlerinin sayısını arttıracak, iş yeri denetimlerini düzenli hale getirecek, risk  bazlı denetimi mümkün kılacak dijital altyapıyı geliştireceğiz.",0,1,negatif
CHP_IYI_Ortak,•  Dijital dönüşümü ve evden veya uzaktan çalışma imkanlarını da dikkate alarak kamu ve özel  sektörde engelliler için ayrılan mevcut kotaları dolduracağız.,0,0,nötr
CHP_IYI_Ortak,"•  Engelli bireylerin bağımsız yaşam ve topluma dahil olabilmeleri için gelişen teknolojilere  uyumlu tıbbi cihaz, ilaç, test kitleri ve yapay zeka marifetiyle üretilen ürünleri stratejik sek­ tör kapsamına alacak ve teşvik edeceğiz.",0,0,nötr
CHP_IYI_Ortak,•  SMA tedavisi konusunda tecrübeli uluslararası üniversiteler ile iş birliği yaparak öncelikle  ilgili merkezlerde ve en kısa zamanda da uzmanların eğitimi ve teknoloji transferi yoluyla  çocuklarımızın tedavisinin ülkemizde yapılmasını sağlayacağız.,0,0,nötr
CHP_IYI_Ortak,"•  65 yaş ve üzeri vatandaşlarımızın ve yakınlarının dijital okuryazarlığını geliştirecek, bilgi  iletişim teknolojilerini kullanabilme kapasitelerini güçlendirecek, bu suretle dolandırılma ve  istismar vakalarının da önüne geçeceğiz.",0,1,negatif
CHP_IYI_Ortak,•  Görme engelli olan malul gazi ve vazife malullerinin yapay zekâlı gözlük gibi hayati ihtiyaç­ larının SGK tarafından ödenmesini sağlayacağız.,0,0,nötr
CHP_IYI_Ortak,"•  Kanserle bütünsel bir yaklaşımla mücadele edecek, erken tanı için tarama programlarını  ülke genelinde yaygınlaştıracak, kanserin erken teşhis ve tedavisine katkı sağlayan Ar-Ge  ve teknolojik girişimlere özel teşvik programları uygulayacağız.",1,0,pozitif
CHP_IYI_Ortak,"SOSYAL POLİTİKALAR 207 •  Fiziksel ve ruhsal bağımlılıkla birlikte davranışsal bağımlılıkla da (dijital obezite, oyun, ku­ mar vb.) mücadele edeceğiz.",0,0,nötr
CHP_IYI_Ortak,"•  Sağlıkta yüksek teknolojili aşı, ilaç, kan ürünü, cihaz ve malzemelerin ülkemizde üretilmesi­ ni teşvik edecek uzun vadeli bir teşvik yol haritası ve eylem planı geliştirecek, bu alanlardaki  Ar-Ge çalışmalarını daha fazla destekleyeceğiz.",0,0,nötr
CHP_IYI_Ortak,•  Yerli ilaç firmaların atıl durumdaki üretim kapasitesinin biyoteknolojik alana yönlendirilme­ sini teşvik edeceğiz.,2,0,pozitif
CHP_IYI_Ortak,"•  Biyoteknoloji, gen, hücre ve benzeri alanlarında yerli sanayi ile sağlık alanında faaliyet gös­ teren uluslararası şirketlerinin ortak girişim kurmasını teşvik ederek, teknoloji ve tecrübe  transferi gerçekleştireceğiz.",1,0,pozitif
CHP_IYI_Ortak,•  Refik Saydam Hıfzıssıhha Enstitüsü’nün “Hıfzıssıhha-Türkiye Aşı ve Biyoteknolojik Ürün  Araştırma ve Üretim Merkezi” olarak açılması çalışmalarını hızla sonuçlandıracağız.,1,0,pozitif
CHP_IYI_Ortak,"•  Temel teminat paketini hastaların kanser, kan hastalıkları, romatizmal hastalıklarda kul­ lanılan akıllı ilaçlar, biyoteknoloji, DNA teknolojisi, immunoloji ve benzeri yeni nesil ilaç ve  tedavi süreçlerine erişebilmesini sağlayacak şekilde düzenleyeceğiz.",1,0,pozitif
CHP_IYI_Ortak,"•  Kişisel veri mahremiyetini de koruyarak “Büyük Veri” ve bilgi teknolojilerinin koruyucu he­ kimlikten, tanı, tedavi ve hastalık yönetimi ile bilimsel araştırma, ekonomik analize kadar  tüm alanlarda etkin kullanılmasını sağlayacağız.",0,0,nötr
CHP_IYI_Ortak,"•  Tele-tıp, e-Nabız, e-Reçete, Dijital Hastane gibi e-Sağlık sistemlerinin gelişimini destekle­ yecek ve entegrasyonunu güçlendireceğiz.",0,0,nötr
CHP_IYI_Ortak,•  Kronik hastalıkların takibi ve nadir hastalıkların tanı ve tedavisi için ileri teknolojik çözümle­ rin kullanılması için gerekli altyapıyı oluşturacağız.,1,0,pozitif
CHP_IYI_Ortak,•  Ebeveynlerin çocuklarının gelişimi ve sağlığı konusunda doğru ve sağlıklı bilgilere ulaşabil­ meleri için dijital kaynaklar ve eğitimler planlayacağız.,0,0,nötr
CHP_IYI_Ortak,"•  Kadın istihdamını destekleyecek meslek edindirme, dijital ve teknik beceri eğitimlerini çe­ şitlendirecek ve yaygınlaştıracağız.",0,0,nötr
CHP_IYI_Ortak,"•  Kadınların finansal, dijital ve mevzuat okuryazarlığını artıracağız.",0,0,nötr
CHP_IYI_Ortak,"•  Ordumuzu kendisine verilen görevleri yerine getirebilecek ileri teknoloji ürünü sistemlerle  donatacak; istihbarat, keşif, vuruş gücü ve diğer operasyonel yeteneklerini güçlendireceğiz.",1,0,pozitif
CHP_IYI_Ortak,"•  Hibrid Savaş yöntemleri ile mücadele etmek için özel bir hassasiyet gösterecek, bu hususta  sürekli teknolojik güncelleme ve kapasite artırımının sağlanması için müstakil bir kurum­ sallaşma oluşturacağız.",0,0,nötr
CHP_IYI_Ortak,ORTAK POLİTİKALAR MUTABAKAT METNİ 234 •  Teröristlerin sınırlarımızdan geçişlerine fırsat vermeyecek şekilde sınırlarımızı teknolojik  imkanlardan da yararlanarak tahkim edeceğiz.,1,0,pozitif
CHP_IYI_Ortak,"•  Güvenlik ve terörle mücadelenin farklı yönlerini ve uluslararası boyutunu dikkate alarak gü­ venlik birimlerinin kapasite ve kabiliyetini en üst düzeye çıkaracak, güvenlik güçlerini ge­ rekli bilgi ve teknolojiyle donatacağız.",0,0,nötr
CHP_IYI_Ortak,•  Türkiye’nin dijitalde Avrupa Birliği standartlarında ‘güvenli ülke’ sınıfına girmesini sağlaya­ cağız.,1,0,pozitif
CHP_IYI_Ortak,"•  Kamuya ait sistemlerde kullanılacak bilişim fonksiyonlarını standartlaştıracak, yapay zeka  gibi yeni uygulamaları tabana yayacak ve yazılımların güvenli bir altyapıda işletilebilmesi  için yedekleme, iş sürekliliği ve felaket önleme çözümlerini içerecek ve verileri Türkiye’de  saklayacak şekilde kamu bilişim güvenli bulut sistemi oluşturacağız.",2,0,pozitif
DEM,Bilişim Teknolojileri Kurulu’nun özgürlükleri engelle- yen yetkisine son vereceğiz.,0,0,nötr
DEM,"⚫  Yazılı, görsel, sosyal ve dijital medyanın tümünde mesleki, etik, eşitlikçi ve  özgür habercilik ilkelerinin desteklenmesi için Basın Etik Yasası çıkaracağız.",0,0,nötr
DEM,"⚫  Sağlık hizmet kurumlarının, tıbbi teknolojinin ve sağlık emekçilerinin istih- damının bölgesel dağılımındaki eşitsizliklere son vereceğiz.",0,0,nötr
MHP,"Devlet BAHÇELİ Milliyetçi Hareket Partisi Genel Başkanı  14 Milliyetçi Hareket Partisi ÖN SÖZ A- GÜÇLÜ MHP, GÜÇLÜ TÜRKİYE B- ÜLKÜMÜZ: TÜRKİYE MERKEZLİ YENİ BİR MEDENİYET VE İNSANLIĞIN HUZURU	 C- GAYEMİZ: DEVLETİN BEKASI, MİLLETİN REFAHI	 D- “TÜRK KUŞAĞI” STRATEJİSİ	 E- 2033 VİZYONU	 F- TEMEL İLKE VE GÖRÜŞLERİMİZ	 1) Temel İlkelerimiz	 2) Demokrasi ve İnsan Haklarına İlişkin Temel Görüşlerimiz	 G- TOPLUMSAL DAYANIŞMA VE UZLAŞMA ÖNCELİĞİMİZ	 1) Millî Birliğin Temini	 2) Toplumsal Dayanışma ve Uzlaşmanın Önemi	 3) Sosyal Uzlaşma	 4) Siyasî Uzlaşma	 5) Ekonomik Uzlaşma	 6) Toplumsal Uzlaşmanın Dinamikleri Olarak Milliyetçilik ve Demokrasi	 H- CUMHURBAŞKANLIĞI HÜKÜMET SİSTEMİ	 1) 1982 Anayasası’nın Kriz Üreten Yapısı	 2) 15 Temmuz İhaneti	 3) Anayasa Değişikliği ve Cumhurbaşkanlığı Hükümet Sistemi’nin Esasları 4) Cumhurbaşkanlığı Hükümet Sistemi’nin Amaç ve Hedefleri	 I- CUMHUR İTTİFAKI	 İ- 6 ŞUBAT 2023 TARİHLİ KAHRAMANMARAŞ DEPREMLERİ J- POLİTİKALARIMIZ	 1) Akıllı Devlet Anlayışı ve Kamu Yönetimi	 2) Adalet	 3) Yolsuzlukla Mücadele	 4) Üreten Ekonomi	 5) Ekonomik Güvenlik ve Dijitalleşme	 6) Sanayileşme ve KOBİ	 7) Bilim, Teknoloji ve İletişim	 3 19 27 35 41 49 61 63 67 73 76 77 78 79 80 81 85 87 89 92 99 105 115 125 131 135 137 139 147 149 152 İÇİNDEKİLER  15 Milliyetçi Hareket Partisi 157 161 163 168 169 171 174 174 175 176 177 178 181 185 188 190 194 195 198 201 203 203 207 211 214 214 216 219 222 224 229 233 246 251 8) Enerji ve Doğal Kaynaklar	 9) Ulaştırma 10) Tarım, Hayvancılık ve Kırsal Kalkınma	 11) Bölgesel Kalkınma	 12) Esnaf ve Sanatkâr	 13) İşsizlik ve Yoksullukla Mücadele	 14) Sosyal Koruma ve Sosyal Güvenlik	 a) Yaşlılar ve Emekliler	 b) Engelliler	 c) Gaziler ve Şehit Aileleri	 15) Çalışma Hayatı	 16) Kadın, Çocuk ve Aile	 17) Eğitim ve İnsan Kaynakları	 18) Gençlik ve Spor	 19) Kültür ve Sanat	 20) Sağlık	 21) Kentleşme ve Konut	 22) Afetlerle Mücadele	 23) Çevre ve İklim Değişikliği	 24) Turizm	 25) Dış Politika	 a) Temel İlke ve Esaslarımız b) Çok Yönlü ve Çok Boyutlu Dış Politika	 c) Türk Dünyası	 26) Güvenlik ve Savunma	 a) Asayişin Tesisi	 b) Düzensiz Göç	 c) Terörle Mücadele	 d) Savunma Politikası	 27) Kamuoyunu Aydınlatma	 K- MİLLETİMİZE TAAHHÜTLERİMİZ VE GERÇEKLEŞMELER	 1) Milletimize Taahhütlerimizden Gerçekleşenler	 2) TBMM’nin 28.",2,1,pozitif
MHP,"Türkiye, güçlü bir ekonomik yapıya kavuştuğu; modern, caydırıcı,  teknoloji kapasitesi yüksek güvenlik gücüne sahip olduğu, top­ lumsal dokusunu sağlamlaştırdığı, kardeşlik ve dayanışma kül­ türünü geliştirerek imkân ve kabiliyetlerini büyük Türkiye hedefi  doğrultusunda seferber ettiği takdirde, bölgesel güç olmanın öte­ sine geçecek ve küresel bir güç haline gelecektir.",1,0,pozitif
MHP,"Partimiz, vatandaşlarımızın teveccühünü kazanarak Türkiye mer­ kezli yeni bir medeniyet ve yeni bir dünya düzeni anlayışıyla; eko­ nomik, sosyal, kültürel, teknolojik gelişimini ve bilgi toplumuna  geçişini sağlayarak ülkemizi, bölgesinde ve dünyada süper güç ve  lider ülke konumuna getirmek temel vizyonuna sahiptir.",3,0,pozitif
MHP,"Toplumun eğitim ve sağlık düzeyi yükseltilerek yaşam kalitesi iyi­  53 Milliyetçi Hareket Partisi leştirilecek, gelir dağılımı daha hakkaniyetli hale getirilecek, bi­ lim-teknoloji ve yenilik yeteneği güçlendirilecek, yeni teknolojiler  geliştirilecek, enerji, ulaştırma ve altyapı hizmetlerinde etkinlik  artırılacak, çevre korunarak ekonomik ve sosyal yapıda dönüşüm  büyük ölçüde gerçekleştirilecektir.",2,0,pozitif
MHP,"Ulaşılması öngörülen büyüme hedefleri doğrultusunda finansal  piyasaların reel sektörün finansman ihtiyacını düşük maliyetle kar­ şılayacak ve farklı nitelikteki finansal araçları kullanıma sunacak bir  yapıya kavuşması sağlanacak, sermaye piyasaları geliştirilecek, fi­ nansal teknoloji ekosistemi güçlendirilecektir.",1,0,pozitif
MHP,Öncelikli sektörlerde ve alanlarda teknolojik dönüşümün sağlana­ bilmesi ve rekabet gücünün artırılması amacıyla önümüzdeki dö­ nemde yüksek katma değer oluşturması beklenen kritik teknoloji  alanlarında teknoloji üretme ve adaptasyon yeteneğinin geliştiril­ mesi sağlanacaktır.,0,0,nötr
MHP,"Kritik teknolojilerde araştırma altyapısı güçlendirilerek, insan gücü  kapasitesi ile teşvik ve destek sistemi artırılacaktır.",1,0,pozitif
MHP,"Güvenlik güçlerimizin ihtiyaçlarını, sürekli gelişim anlayışı ile aza­ mi ölçüde millî teknolojiler ve yerli imkânlarla karşılamak ve sa­ vunma ihracatını artırmak üzere savunma sanayii ekosistemini  daha güçlendirmek ve savunma sanayiinde edinilen becerilerin  diğer sektörlere yayılımını sağlamak öncelikli hedefimiz olacaktır.",2,0,pozitif
MHP,"Çevresel, sosyal ve ekonomik olarak sürdürülebilir, ülke insanının  yeterli ve dengeli beslenmesinin yanı sıra arz talep dengesini gö­ zeten üretim yapısıyla uluslararası rekabet gücünü artırmış, ileri  teknolojiye dayalı, altyapı sorunlarını çözmüş, örgütlülüğü ve ve­ rimliliği yüksek, etkin bir tarım sektörünün oluşturulmasını hedef­ lemekteyiz.",3,0,pozitif
MHP,"Bilgi teknolojileri ile katma değeri yüksek teknolojik ürünlerin  üretimine yönelik işgücü ve teknoloji yatırımları arttırılacak; özel  sektörün, sivil toplumun, kamu kurum ve kuruluşlarının iş ve iş­ lemlerinin yürütülmesinde e-kültürün tesisi ve yaygınlaştırılması  temin edilecektir.",0,0,nötr
MHP,"Bu çerçevede Türkiye, uzayın imkânlarından yararlanabilen  bir ülke haline gelerek, uydu teknolojisi üretme yetkinliğine kavu­ şacaktır.",0,0,nötr
MHP,"İleri teknoloji kullanılarak yeni ve yenilenebilir enerji ile  diğer alternatif enerji kaynaklarından yararlanılacak, Türkiye enerji  bağımlılığından kurtulmanın yanı sıra uluslararası enerji piyasası­ nın belirleyici aktörlerinden birisi haline gelecektir.",2,0,pozitif
MHP,"İleri teknoloji  kullanan, yüksek katma değer ve istihdam yaratan, küresel ölçekte  rekabet gücüne sahip bütünlüklü bir üretim yapısı tesis edilecek­ tir.",2,0,pozitif
MHP,"Bilgi toplumu altyapısının hızla oluşturulmasını, yapay zekâ, bilgi  ve teknoloji üretimi, kullanımı ve ihracını mümkün kılacak politi­ kaların uygulanmasını ve bu yönde toplumsal bilincin geliştirilme­ sini hedeflemekteyiz.",0,0,nötr
MHP,"•	 Yatırımı, teknolojik gelişmeyi, verimliliği, istikrarlı büyümeyi, ih­ racatı ve istihdam sağlamayı esas alan güçlü bir “üretim ekono­ misi” oluşturmaktır.",1,0,pozitif
MHP,"110 Milliyetçi Hareket Partisi •	 Yatırımların; yüksek teknolojiye dayalı ve katma değeri yüksek  mal ve hizmet üreten alanlara yöneltilmesini öngören bir sana­ yileşme politikası oluşturmak, kapasite genişleme ihtiyacını kar­ şılayacak yatırım bölgeleri temin etmektir.",1,0,pozitif
MHP,"•	 Tarımda teknoloji kullanma kapasitesi ve verimliliği yüksek bir  üretim yapısına geçmek, çiftçimizin gelir ve refah düzeyini artır­ maktır.",1,0,pozitif
MHP,"112 Milliyetçi Hareket Partisi •	 Yatırımların; yüksek teknolojiye dayalı ve katma değeri yüksek  mal ve hizmet üreten alanlara yöneltilmesini öngören bir sana­ yileşme politikası oluşturmak, kapasite genişleme ihtiyacını kar­ şılayacak yatırım bölgeleri temin etmektir.",1,0,pozitif
MHP,"•	 Tarımda teknoloji kullanma kapasitesi ve verimliliği yüksek bir  üretim yapısına geçmek, çiftçimizin gelir ve refah düzeyini artır­ maktır.",1,0,pozitif
MHP,"Depremin yaralarını sararken bir yandan da afet riski altında olan  ülkemizin deprem ve diğer afetlere maruz kalmadan önce alın­ ması gereken tedbirlere ilişkin sağlıklı bir risk yönetimini hayata  geçirmesini, buna yönelik etkin politikaların, kurumsal yapıların,  teknolojik ve insan gücü kapasitesinin oluşturulmasını gerekli gö­ rüyoruz.",0,1,negatif
MHP,"Jeolojik etütler yapılarak fay hatlarıyla birlikte dere yatakları, kıyı  şeritleri, tarım alanları ve doğal yapılar gibi imara uygun olmayan  alanların tespit edilerek yerleşime kapatılmasını, sağlıklı yer seçimi  yapıldıktan sonra inşaatlarda yeterli, kalitede malzeme ile uygun  teknolojinin kullanılmasını, uygulamaların denetlenmesini ve va­ tandaşlarımızın bilinçlenmesini içeren bir bütünlük içinde afetler­ le mücadeleyi öngörmekteyiz.",0,0,nötr
MHP,"Türkiye; bilime, teknolojiye, insanlık yararına gelişmelere daha faz­ la katkı yapacaktır.",1,0,pozitif
MHP,Dünyanın her yerinde yüksek teknolojili “Türk  Malı” markalı ürünler yer alacak ve en çok tercih edilen ürünler  olacaktır.,0,0,nötr
MHP,"Türkiye uzayın imkânlarından etkin şekilde yararlana­ cak, uluslararası enerji piyasasının belirleyici aktörlerinden olacak,  ürettiği değerlerle birçok alanda teknolojik rekabet üstünlüğü ka­ zanacaktır.",0,0,nötr
MHP,"Bu şekilde devlet organları arasında sağlıklı bir görev, yetki ve  sorumluluk paylaşımına dayanan kurumsal yapının tesis edildiği,   133 Milliyetçi Hareket Partisi teknolojik ve beşeri kapasitenin artırıldığı, insan merkezli “hadim  devlet” anlayışına dayalı daha etkin bir kamu yönetimi mümkün  olacaktır.",0,0,nötr
MHP,"Hayatın her alanında artan dijitalleşmenin kamu yönetimi ve kamu  hizmetlerinin vatandaşlarımıza ulaştırılmasında yeri ve etkisi artı­ rılmalı, yenilikçi teknolojiler kamu yönetimine entegre edilmeli bu  doğrultuda yürütülen “Dijital Türkiye” politikaları sürdürülmelidir.",0,0,nötr
MHP,"Küresel düzeyde rekabet edebilecek bir yapı için dijital güven sağ­ layacak teknik altyapı oluşturulmalı, bu konularda kamu, özel sek­ tör ve üniversite işbirliği güçlendirilmelidir.",0,0,nötr
MHP,"136 Milliyetçi Hareket Partisi Suçun oluşmasının önlenmesine ilişkin tedbirlerin alınması, suçun  işlenmesinden sonra olaya ait delil ve bilgilerin sağlıklı bir şekil­ de mahkemelere intikali, mahkemelerin bağımsız, tarafsız, hızlı ve  doğru karar vermesine ilişkin düzenlemelerin yapılması ile bu sü­ reci etkin kılacak bilgi teknolojilerinin kullanılması ve iyi yetişmiş  hâkim ve savcıların istihdamı ile hâkim ve savcılara coğrafi teminat  getirilmesi adalet politikamızın esasını oluşturmaktadır.",0,0,nötr
MHP,"Bununla birlikte “geciken adaletin, adalet olmadığı” ilkesinden  hareketle uygulama süreci dikkate alınarak mahkemelerin yapısı,  işleyişi, fiziki, teknolojik ve insan gücü kapasitesine ilişkin, düzen­ leyici ve düzeltici yeni adımların adil yargılanma ve adaletin hızlı  ve doğru tecellisi adına atılmasını gerekli görüyoruz.",1,0,pozitif
MHP,Makul sürede yargılanmanın temin edilmesi ve kararlarda isabet  oranının yükseltilmesi için hâkim ve savcı sayısının artırılması ve  yargıda teknolojinin daha etkin kullanılması aynı zamanda da yar­ gının yükünü hafifletecek uzlaşma mekanizmalarının artırılması  gerekmektedir.,0,0,nötr
MHP,"Bilgi toplumunun gereklerini yerine getirmeyi, teknoloji üreten bir  ülke olmayı, dijital ekonomiye uyumu, ekonomik güvenliği tesis  etmeyi, milletimizin her ferdinin temel ihtiyaçlarını karşılayabil­ meyi ve bu doğrultuda kapasite oluşturmayı hedeflemekteyiz.",0,0,nötr
MHP,"2033’e kadar olan dönem teknoloji yoğun üretim yoluyla ekono­ mik kapasitenin artırılacağı ve yükselen istihdam oranlarıyla yok­ sulluğun azaltılacağı, refahın artacağı bir dönem olacaktır.",1,0,pozitif
MHP,"Dışa bağımlılığın azaltılması suretiyle şoklara dayanıklı bir ekono­ mik yapının tesisini, yerli ve millî üretim potansiyelinin tümüyle  harekete geçirilmesini; enerjide yerli katkının daha da artırılması­ nı, savunma sanayide yakalanan ileri teknolojinin başka alanlarda  da elde edilmesini hedefliyoruz.",3,0,pozitif
MHP,"İhracatımız içinde yüksek teknolojili ürünlerin payını artırmayı,  sağlıklı bir yatırım, üretim, ihracat ve istihdam zincirinin tesisi ile  gelir dağılımını adaletli hale getirmeyi, yoksullukla mücadeleyi  esas alıyoruz.",2,0,pozitif
MHP,"Geleneksel ihraç ürünlerimizle birlikte ihracatımızın ana eksenini   143 Milliyetçi Hareket Partisi yüksek katma değerli, ar-ge ve teknoloji odaklı çeşitlendirilmiş  ürünlerin almasını sağlayacak, işlenmiş ürünü teşvik etmeye yöne­ lik bir endüstriyel yaklaşımı benimsiyor, bu çerçevede kritik tekno­ loji alanlarında yenilikçi girişimcilere özel ar-ge destek programı  oluşturulması gerektiğini değerlendiriyoruz.",1,0,pozitif
MHP,"Reel ekonominin ihtiyaçlarını karşılayacak ve büyümeyi finanse  edecek her türlü finansal aracın ihraç edilebildiği, işlem maliyetle­ rinin düşük olduğu, güçlü bir teknolojik ve beşeri altyapıya sahip,  etkin bir biçimde denetlenen, yenilikçi, şeffaf ve uluslararası stan­ dartlarda sağlıklı işleyen bir mali piyasa yapısı oluşturulmalıdır.",0,0,nötr
MHP,"Öncelikli sektörler başta olmak üzere sanayide teknolojik dönüşü­ mün sağlanması ve daha verimli, rekabetçi bir ekonomik yapının  tesisini sağlayacak katma değer artışının elde edilmesi için fiziki,  beşerî ve teknolojik altyapı güçlendirilmeli, sanayi sektörünü des­ tekleyen hizmet ve tarım sektörlerinin ortak olduğu bütüncül bir  yaklaşım benimsenmelidir.",0,0,nötr
MHP,Ekonomide teknolojik gelişmelere de bağlı olarak ekonomik faa­ liyetlerin biçimini kökten değiştiren önemli bir dijitalleşme etkisi  söz konusudur ve bu etki alanı giderek yaygınlaşmaktadır.,0,0,nötr
MHP,"Yönlen­ dirilen dijital araçlar, üretim süreçlerinde ve hizmet sunumlarında  artan bir rol oynamaktadır.",1,0,pozitif
MHP,Hızla hayatımıza giren yenilikçi ve çığır  açan teknolojiler ile birlikte iş yapış şekillerinde ortaya çıkan kaza­ nımlar nedeniyle tüm dünyada ekonomik güvenlikle de yakından  ilgili olan “Dijital Ekonomi” kavramı öne çıkmıştır.,0,0,nötr
MHP,"Dijital ekonominin yaygın ve etkin olduğu alanlardaki güvenlik en­ dişelerini bertaraf ederek ülkemize önemli fırsatlar sunacağını de­ ğerlendiriyor, bu amaçla dijitalleşmeye uygun araç, yöntem ve mev­ zuatın günün şartlarına göre düzenlenmesini gerekli görüyoruz.",0,0,nötr
MHP,"Ekonomideki temel sorunları aşarak, ileri teknoloji kullanan, yeni­ likçiliği, verimliliği ve istihdamı gözetmek ve toplumun refah dü­ zeyini artırarak sosyal dokuyu güçlendirmek amacıyla bağımsız ve  millî bir “Üreten Ekonomi Programı” nın tüm boyutlarıyla hayata  geçirilmesini öngörüyoruz.",2,0,pozitif
MHP,"Bu çerçevede, öncelikli hedeflerimiz  şunlardır:  146 Milliyetçi Hareket Partisi •	 İstihdam dostu, sürdürülebilir bir büyüme ortamını tesis etmek, •	 İşsizlik ve yoksulluğu azaltmak, gelir dağılımını daha adil hale  getirmek, •	 Enflasyonu kalıcı şekilde aşağı çekmek, •	 Üretim ve ihracatın ithalata bağımlılığını azaltarak rekabet  gücü yüksek bir üretim ekonomisini hâkim kılmak, •	 Ekonominin dış kaynak bağımlılığını azaltarak şoklara dayanıklı  hale getirmek ve kırılganlığı azaltmak, •	 Cari işlemler açığı sorunuyla karşılaşmayan bir ödemeler den­ gesi oluşturmak, •	 İstikrarlı ve güçlü bir kurumsal ekonomik yapı tesis etmek, •	 Kamu ve özel sektör borç stokunu sürdürülebilir bir seviyede  tutmak, •	 Ar-ge payını artırmak, dünyada Türk markası ve patentli ürünle­ ri yaygınlaştırmak, •	 Kamuda faktör verimliliğini artıracak atılımları yapmak, •	 Yerli ve millî üretim kapasitesini artırmak, yüksek teknoloji ta­ banlı ürünlerin ihracat payını yükseltmektir.",3,0,pozitif
MHP,"Bunlar; •	 Üretimin artırılması ve ithalat bağımlılığının azaltılması refor­ mu, •	 Yurt içi tasarrufların ve yatırımların artırılması reformu, •	 Vergi reformu, •	 Harcama reformu,  147 Milliyetçi Hareket Partisi •	 Gelirin adil bölüşümü ve yoksullukla mücadele reformu, •	 Tarım ve hayvancılık reformu, •	 Ekonomik güvenlik ve dijital ekonomiye uyum reformu •	 İklim değişikliğine uyum politikaları reformu, •	 İşgücü piyasası ve çalışma hayatına ilişkin reformlardır.",0,0,nötr
MHP,5) Ekonomik Güvenlik ve Dijitalleşme Dijital ekonominin ülkelerin dijital geleceğinde önemli yer kapla­ dığı ve büyük fırsatlara kapı araladığı inkâr edilemez bir gerçektir.,0,0,nötr
MHP,"Ülkemizin başta iletişim, e-devlet ve yenilikçi teknolojilerde olduk­ ça güçlü konumda olması, siber güvenlik gibi eksenlerde önemli  başarılara imza atmış bulunması, dijital ekonomiye geçişte önemli  avantajlar sağlayacaktır.",0,0,nötr
MHP,Pazar ivmesi her geçen gün hızlanan diji­ tal ekonominin gelişmesi için etkin dijital risk yönetimine ihtiyaç  bulunmaktadır.,0,1,negatif
MHP,"Dijital işlemlerin, ekonomik ve sosyal faaliyetlere yönelik tehditler,  kritik altyapıları destekleyenler de dâhil olmak üzere kamu ve özel   148 Milliyetçi Hareket Partisi kuruluşlarda faaliyetlerin aksaması, doğrudan mali zararların ya­ şanması, itibar zedelenmesi, rekabet gücü veya güven kaybı gibi  önemli sonuçları bulunmaktadır.",0,0,nötr
MHP,"Ülke ekonomisi­ nin güçlendirilmesi için en önemli koşullardan birisi ise, endüst­ riyel ve teknolojik tabanın, inovasyon sisteminin güçlendirilmesi,  öncelikli sektörlerin desteklenmesi, geliştirilmesi ve modernizas­ yonu ile yatırım çekiciliğinin artırılması için uygun iş ortamlarının  oluşturulmasıdır.",1,0,pozitif
MHP,"Ekonomi güvenliğinin sağlanmasına katkıda bulunacak olan bu  durum, dijital ekonomi pazarında etkin ve güvenli bir şekilde var  olmaya da bağlı bulunmaktadır.",1,0,pozitif
